endTime,artistName,trackName,msPlayed
2021-02-28 10:32,Dua Lipa,Fever,156910
2021-02-28 10:35,Clean Bandit,Tick Tock (feat. 24kGoldn),178373
2021-02-28 10:38,Julia Michaels,Lie Like This,218382
2021-02-28 10:41,JVKE,Upside Down (feat. Charlie Puth),116000
2021-02-28 10:44,RAYE,Love Of Your Life,196333
2021-02-28 10:48,Gryffin,Safe With Me (with Audrey Mika),205164
2021-02-28 10:51,Zedd,Inside Out (feat. Griff),186245
2021-02-28 10:55,Pink Sweat$,At My Worst (Joel Corry Remix),175821
2021-02-28 10:58,Young T & Bugsey,Don't Rush (feat. Headie One),207826
2021-02-28 11:01,Audrey Mika,Just Friends,168982
2021-02-28 11:03,Lennon Stella,Summer Feelings (feat. Charlie Puth),160289
2021-02-28 11:06,JAWNY,Honeypie,135581
2021-02-28 11:10,BENEE,Supalonely,223480
2021-02-28 11:12,WizTheMc,For A Minute,108984
2021-02-28 11:15,Robinson,Nothing to Regret,208485
2021-02-28 11:20,Ariana Grande,Stuck with U (with Justin Bieber),228482
2021-02-28 11:23,Zeeba,Too Late,183530
2021-02-28 11:26,Mac Miller,My Favorite Part,216000
2021-02-28 11:31,PARTYNEXTDOOR,BELIEVE IT,183219
2021-02-28 11:34,Khalid,Know Your Worth,181436
2021-02-28 11:36,Surfaces,Sunday Best,158571
2021-02-28 11:40,Selena Gomez,Feel Me,226002
2021-02-28 11:44,Ed Sheeran,Beautiful People (feat. Khalid),197866
2021-02-28 11:48,Surfaces,Heaven Falls / Fall on Me,240597
2021-02-28 13:21,FLETCHER,Bitter (feat. Trevor Daniel),194749
2021-02-28 13:25,Leah Kate,Fuck Up the Friendship,172757
2021-02-28 13:28,Madison Beer,Baby,207734
2021-02-28 13:31,Dove Cameron,We Belong,170521
2021-02-28 13:33,Tate McRae,r u ok,167075
2021-02-28 13:38,GRACEY,Like That,166840
2021-02-28 13:41,Conan Gray,Maniac,185773
2021-02-28 13:43,Tate McRae,rubberband,147713
2021-02-28 13:46,The Vamps,Would You,181600
2021-02-28 13:51,FLETCHER,Bitter,194749
2021-02-28 13:54,Loote,This Is How U Feel,184066
2021-02-28 13:56,Manu Gavassi,Deve ser horrível dormir sem mim,155052
2021-02-28 13:59,Zedd,Funny,147812
2021-02-28 14:02,Ariana Grande,34+35,2970
2021-02-28 14:02,Ellie Goulding,Slow Grenade,135693
2021-02-28 14:02,Ellie Goulding,Slow Grenade,3330
2021-02-28 14:05,Ariana Grande,34+35,173710
2021-02-28 19:29,Selena Gomez,Boyfriend,17469
2021-03-01 12:24,Nelly,Lil Bit,15221
2021-03-01 16:30,Selena Gomez,Boyfriend,143955
2021-03-01 16:33,Charlie Puth,Hard On Yourself,160825
2021-03-01 16:36,Galantis,Dandelion,140011
2021-03-01 16:38,MAX,Checklist (feat. Chromeo),136595
2021-03-01 16:42,Clean Bandit,Higher (feat. iann dior),203953
2021-03-01 16:45,Nathan Dawe,No Time For Tears,196777
2021-03-01 16:47,Quinn XCII,My Wife & 2 Dogs,138703
2021-03-01 16:52,Hailee Steinfeld,I Love You's,216083
2021-03-01 16:55,Olivia O'Brien,Josslyn,189125
2021-03-01 16:58,Ritt Momney,Put Your Records On,210463
2021-03-01 17:03,Audrey Mika,Red Gatorade,187875
2021-03-02 08:25,Khalid,Know Your Worth,147301
2021-03-03 07:26,Data Engineering Podcast,Introducing The Show - Episode 0,4840
2021-03-03 16:00,Data Engineering Podcast,Introducing The Show - Episode 0,259368
2021-03-03 16:40,Data Engineering Podcast,Pachyderm with Daniel Whitenack - Episode 1,2414419
2021-03-03 17:05,Data Engineering Podcast,Dask with Matthew Rocklin - Episode 2,1471180
2021-03-04 15:55,Data Engineering Podcast,Dask with Matthew Rocklin - Episode 2,26050
2021-03-04 15:59,The Weeknd,Save Your Tears,215626
2021-03-04 16:03,Travis Scott,Goosebumps - Remix,162802
2021-03-04 16:06,Olivia Rodrigo,drivers license,11358
2021-03-04 16:06,Dua Lipa,Levitating (feat. DaBaby),203064
2021-03-04 16:09,Ariana Grande,34+35,173710
2021-03-04 16:13,Doja Cat,Say So,237893
2021-03-04 16:18,Glass Animals,Heat Waves,238805
2021-03-04 16:21,Selena Gomez,Baila Conmigo (with Rauw Alejandro),186087
2021-03-04 16:24,Justin Bieber,Anyone,190779
2021-03-04 16:27,MEDUZA,Paradise (feat. Dermot Kennedy),167903
2021-03-04 16:31,Black Eyed Peas,GIRL LIKE ME,222522
2021-03-04 16:34,Miley Cyrus,Prisoner (feat. Dua Lipa),169333
2021-03-04 16:37,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),178994
2021-03-04 16:39,Ariana Grande,positions,172324
2021-03-04 16:44,Taylor Swift,willow,214706
2021-03-04 16:47,benny blanco,You (with Marshmello & Vance Joy),169632
2021-03-04 17:05,ATB,Your Love (9PM),150052
2021-03-04 17:07,JESSIA,I'm not Pretty,118400
2021-03-04 17:10,24kGoldn,Mood (feat. iann dior),140525
2021-03-04 17:13,Lil Nas X,HOLIDAY,154997
2021-03-04 17:16,Pink Sweat$,At My Worst,170344
2021-03-04 17:18,Machine Gun Kelly,my ex's best friend (with blackbear),139460
2021-03-04 17:20,Jason Derulo,Lifestyle (feat. Adam Levine),153865
2021-03-04 17:25,Myke Towers,Bandido,232853
2021-03-04 17:28,KAROL G,BICHOTA,178946
2021-03-04 17:31,BTS,Dynamite,199053
2021-03-04 17:33,The Kid LAROI,SO DONE,126521
2021-03-04 17:38,Drake,Laugh Now Cry Later (feat. Lil Durk),261492
2021-03-04 17:42,Harry Styles,Golden,208906
2021-03-04 17:45,Harry Styles,Watermelon Sugar,174000
2021-03-04 17:49,Harry Styles,Adore You,207133
2021-03-04 17:49,The Weeknd,Blinding Lights (with ROSALÍA) - Remix,36452
2021-03-04 17:52,Anitta,Loco,157323
2021-03-04 17:54,ZAYN,Vibez,163127
2021-03-04 17:57,Anitta,Me Gusta (with Cardi B & Myke Towers),180788
2021-03-04 18:01,Marshmello,OK Not To Be OK,159862
2021-03-04 18:05,Miley Cyrus,Midnight Sky,223279
2021-03-04 18:05,24kGoldn,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",37698
2021-03-04 18:09,Maluma,Parce (feat. Justin Quiles),248345
2021-03-04 18:13,Lauren Jauregui,Lento (feat. Pabllo Vittar) [Brabo Remix],174988
2021-03-04 18:15,Curtis Waters,Doodoodoo,173638
2021-03-04 18:18,Sam Smith,My Oasis (feat. Burna Boy),179916
2021-03-04 18:19,Zara Larsson,Talk About Love (feat. Young Thug),16059
2021-03-05 13:39,Tainy,Adicto (with Anuel AA & Ozuna),88700
2021-03-06 05:50,Harry Styles,Adore You,28728
2021-03-06 05:50,Tainy,Adicto (with Anuel AA & Ozuna),53960
2021-03-06 05:52,Zara Larsson,Talk About Love (feat. Young Thug),46405
2021-03-06 05:52,Isabela Merced,apocalipsis,706
2021-03-06 05:54,LÉON,Who You Lovin,9141
2021-03-06 05:54,Isabela Merced,todo esta bien,74686
2021-03-06 05:55,Anne-Marie,2002,40910
2021-03-06 05:55,Patrik Jean,24,10686
2021-03-06 05:55,Karin Reverdi,Flare Inévitable,17148
2021-03-06 05:58,Justin Bieber,Hold On,170813
2021-03-06 06:01,Tate McRae,slower,180496
2021-03-06 13:33,Tate McRae,slower,83916
2021-03-06 13:34,Tiësto,"The Business, Pt. II - Clean Bandit Remix",38603
2021-03-06 13:36,Juice WRLD,Life's A Mess II (with Clever & Post Malone),1000
2021-03-06 13:36,J Balvin,Ma' G,110979
2021-03-06 13:40,Camilo,Favorito,209765
2021-03-06 13:44,Gotye,Somebody That I Used To Know,222738
2021-03-06 13:45,Charlotte Lawrence,Slow Motion,29922
2021-03-06 13:46,Regard,Secrets,1000
2021-03-06 13:46,Regard,Secrets,10146
2021-03-06 13:46,Charlotte Lawrence,Slow Motion,3424
2021-03-06 13:49,Taylor Swift,Bad Blood,138557
2021-03-06 13:49,Astrid S,Airpods,17766
2021-03-10 14:11,Zara Larsson,Talk About Love (feat. Young Thug),10810
2021-03-10 14:13,Zara Larsson,Love Me Land,112400
2021-03-10 14:30,Tayc,Le temps,197240
2021-03-10 14:34,Amel Bent,"1,2,3",225997
2021-03-10 14:37,Marwa Loud,Bad boy,187844
2021-03-10 14:40,Aya Nakamura,Pookie,180840
2021-03-10 14:44,Dua Lipa,Fever,156910
2021-03-10 14:47,Therapie TAXI,Naïve,184666
2021-03-10 14:50,Lartiste,Mafiosa (feat. Caroliina),193700
2021-03-10 16:11,Dadju,Amour toxic,218480
2021-03-10 16:14,Kendji Girac,Ma bien aimée,184573
2021-03-10 16:16,Amel Bent,Jusqu'au bout,176042
2021-03-10 16:23,GIMS,Jusqu'ici tout va bien,234174
2021-03-10 16:26,Aya Nakamura,Copines,171720
2021-03-10 16:30,Vianney,beau-papa,197562
2021-03-10 16:33,Clara Luciani,Nue,184077
2021-03-10 16:36,Eva,Cœur noir,180573
2021-03-10 16:40,Angèle,Balance ton quoi,189480
2021-03-10 16:44,Jok'air,Las vegas,256716
2021-03-10 16:47,Eliott Jane,"A la vie, à la mort",203964
2021-03-10 16:52,Soolking,Meleğim,221815
2021-03-10 16:55,Soprano,Le coach (feat. Vincenzo),200186
2021-03-10 16:55,Aya Nakamura,Oublier,17472
2021-03-10 16:56,Marwa Loud,Bad boy,40660
2021-03-10 16:56,Soolking,Meleğim,3110
2021-03-10 16:59,Ariana Grande,34+35,173710
2021-03-10 17:03,Dua Lipa,Fever,156910
2021-03-11 11:02,Rich Music LTD,Feel Me,250801
2021-03-15 13:29,Taylor Swift,cardigan,21250
2021-03-15 16:23,The Vamps,Can We Dance,20700
2021-03-15 16:25,Selena Gomez,Dámelo To’ (feat. Myke Towers),86720
2021-03-15 16:27,Dua Lipa,We're Good,165506
2021-03-15 16:31,Harry Styles,Adore You,207133
2021-03-15 16:35,Taylor Swift,The Man,190360
2021-03-15 16:38,Clean Bandit,Tick Tock (feat. 24kGoldn),178373
2021-03-15 16:41,Anne-Marie,Don't Play,188580
2021-03-15 16:45,Dua Lipa,Levitating (feat. DaBaby),203064
2021-03-15 16:48,Bebe Rexha,Sacrifice,160871
2021-03-15 16:52,Little Mix,Woman Like Me (feat. Nicki Minaj),229720
2021-03-15 16:53,Taylor Swift,Love Story (Taylor’s Version),56157
2021-03-15 16:54,Sabrina Carpenter,Skin,49750
2021-03-15 16:57,Dua Lipa,Be the One,202914
2021-03-15 16:59,Halsey,Walls Could Talk,101789
2021-03-15 17:01,Rita Ora,Big (feat. Gunna),156781
2021-03-15 17:12,Ava Max,So Am I,183026
2021-03-15 17:14,Taylor Swift,cardigan,128817
2021-03-15 17:17,Dua Lipa,Fever,156910
2021-03-15 17:21,Charlie Puth,Attention,208786
2021-03-15 17:24,Harry Styles,Watermelon Sugar,174000
2021-03-15 17:27,Sigala,Lasting Lover,204743
2021-03-15 17:31,Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",175873
2021-03-15 17:34,Dua Lipa,Pretty Please,194607
2021-03-16 09:14,Ellie Goulding,Hate Me (with Juice WRLD),9748
2021-03-17 16:07,Data Engineering Podcast,Dask with Matthew Rocklin - Episode 2,803960
2021-03-17 17:33,Data Engineering Podcast,Defining Data Engineering with Maxime Beauchemin - Episode 3,2267343
2021-03-18 04:08,Data Engineering Podcast,ScyllaDB with Eyal Gutkind - Episode 4,1201496
2021-03-23 10:01,Dua Lipa,We're Good,165506
2021-03-23 10:04,Ariana Grande,34+35,173710
2021-03-23 10:07,Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",175873
2021-03-23 10:10,Camila Cabello,My Oh My (feat. DaBaby),170746
2021-03-23 10:11,Miley Cyrus,Prisoner (feat. Dua Lipa),7606
2021-03-23 10:14,Jonas Brothers,What A Man Gotta Do,9109
2021-03-23 10:14,Dua Lipa,Don't Start Now,183290
2021-03-23 10:17,Harry Styles,Watermelon Sugar,174000
2021-03-23 10:17,Sigala,Lasting Lover,7959
2021-03-23 10:21,Clean Bandit,Tick Tock (feat. 24kGoldn),178373
2021-03-23 10:24,Dua Lipa,Levitating (feat. DaBaby),203064
2021-03-23 10:25,Ariana Grande,pov,13905
2021-03-23 10:25,Lady Gaga,Rain On Me (with Ariana Grande),4237
2021-03-23 10:26,Ellie Goulding,Hate Me (with Juice WRLD),2610
2021-03-23 10:26,Selena Gomez,Baila Conmigo (with Rauw Alejandro),47720
2021-03-23 10:29,Dua Lipa,Be the One,202914
2021-03-23 10:29,Ariana Grande,Stuck with U (with Justin Bieber),2380
2021-03-23 10:29,Troye Sivan,Easy (with Kacey Musgraves feat. Mark Ronson),12765
2021-03-23 10:30,Miley Cyrus,Midnight Sky,1690
2021-03-23 10:30,Clean Bandit,Symphony (feat. Zara Larsson),2330
2021-03-23 10:32,Dua Lipa,Fever,156709
2021-03-23 10:35,Lady Gaga,Stupid Love,11469
2021-03-23 10:35,Ava Max,My Head & My Heart,174760
2021-03-23 10:37,Jonas Blue,Perfect Strangers,5390
2021-03-23 10:37,Ariana Grande,positions,117040
2021-03-23 10:40,Dua Lipa,Break My Heart,186850
2021-03-23 10:45,Dua Lipa,Blow Your Mind (Mwah),178583
2021-03-23 10:46,Ariana Grande,test drive,112878
2021-03-23 10:47,Dua Lipa,Hallucinate,60040
2021-03-23 10:51,Dua Lipa,New Rules,183080
2021-03-23 10:51,Ariana Grande,test drive,5920
2021-03-23 10:54,Bruno Mars,24K Magic,189337
2021-03-23 10:55,Zedd,365,92240
2021-03-23 10:58,Dominic Fike,3 Nights,177666
2021-03-23 10:59,Becky Hill,Changing,7620
2021-03-23 11:02,Charli XCX,5 in the Morning,169596
2021-03-23 12:53,Justin Bieber,Yummy,61050
2021-03-23 12:53,Vitaa,Ça va ça vient,24146
2021-03-23 12:53,Khalid,Young Dumb & Broke,0
2021-03-23 12:54,Spice Girls,Viva Forever,7087
2021-03-23 12:54,Khalid,Young Dumb & Broke,37641
2021-03-23 12:57,Camilo,Vida de Rico,187426
2021-03-23 12:58,Spice Girls,Viva Forever,30015
2021-03-23 12:59,Spice Girls,Viva Forever,3908
2021-03-23 13:00,Lele Pons,Vete Pa La,0
2021-03-23 13:00,Camilo,Vida de Rico,71
2021-03-23 13:00,Camilo,Vida de Rico,25415
2021-03-23 13:00,Tate McRae,vicious,0
2021-03-23 13:01,Mothica,VICES,47360
2021-03-23 13:03,JVKE,Upside Down (feat. Charlie Puth),116000
2021-03-23 13:03,J Balvin,UN DIA (ONE DAY) (Feat. Tainy),18435
2021-03-23 13:03,Mark Ronson,Uptown Funk (feat. Bruno Mars),1479
2021-03-23 13:04,Danna Paola,TQ Y YA,24880
2021-03-23 13:07,Clean Bandit,Tick Tock (feat. 24kGoldn),178373
2021-03-23 13:07,ROSALÍA,TKN (feat. Travis Scott),506
2021-03-23 13:08,LORYN,Stand By (#CWC19) (feat. Rudimental),55201
2021-03-23 13:09,Katy Perry,Smile,48068
2021-03-23 13:10,Clean Bandit,Solo (feat. Demi Lovato),34360
2021-03-23 13:14,Wiz Khalifa,See You Again (feat. Charlie Puth),242044
2021-03-23 13:17,The Weeknd,Save Your Tears,183080
2021-03-23 13:18,Carly Rae Jepsen,Party For One,13877
2021-03-23 13:19,Lil Nas X,Old Town Road - Remix,88605
2021-03-23 13:20,DJ Khaled,No Brainer,34375
2021-03-23 13:20,Sean Paul,No Lie,25520
2021-03-23 13:20,Soprano,Ninja,4200
2021-03-23 13:22,Dua Lipa,New Rules,67637
2021-03-23 13:22,Ghetto Kids,"Muévelo, Sacúdelo",8959
2021-03-23 13:23,Nicky Jam,Muévelo,64193
2021-03-23 13:23,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),821
2021-03-23 13:36,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),1080
2021-03-23 13:37,Tainy,Adicto (with Anuel AA & Ozuna),50600
2021-03-23 13:37,Weezer,Africa - RAC Remix,778
2021-03-23 13:39,Kendrick Lamar,All The Stars (with SZA),107118
2021-03-23 13:39,hooligan chase,Asshole,13553
2021-03-23 13:39,Maroon 5,Animals,4173
2021-03-23 13:42,Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",37475
2021-03-23 13:42,Masked Wolf,Astronaut In The Ocean,137860
2021-03-23 13:44,Marwa Loud,Bad boy,79224
2021-03-23 13:44,SAYGRACE,Boys Ain't Shit (feat. Tate McRae & Audrey Mika),56643
2021-03-23 13:44,Dixie,Be Happy,16257
2021-03-23 13:46,Dua Lipa,Be the One,86714
2021-03-23 13:46,Manu Pilas,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,52008
2021-03-23 13:49,Lil Mosey,Blueberry Faygo,75932
2021-03-23 13:51,Get Started,Tuesday's Headlines,11940
2021-03-23 13:54,Pop Smoke,What You Know Bout Love,160000
2021-03-23 13:57,Get Tapped In ,Let's Talk Allyship with Marita Etcubañez,17584
2021-03-23 13:57,Cardi B,Up,156944
2021-03-23 13:57,The Weeknd,Save Your Tears,4250
2021-03-23 14:00,Get Talking,Humility ,4676
2021-03-23 14:00,BTS,Dynamite,199053
2021-03-23 14:04,Doja Cat,Say So,237893
2021-03-23 14:08,Get Going,Big City or Small Town ,4458
2021-03-23 14:08,Lauren Jauregui,Lento (feat. Pabllo Vittar) [Brabo Remix],174988
2021-03-23 14:12,Bruno Mars,24K Magic,225983
2021-03-23 14:16,SHAED,Trampoline (with ZAYN),184280
2021-03-23 14:20,Selena Gomez,Rare,220589
2021-03-23 14:22,Curtis Waters,Stunnin' (feat. Harm Franklin),144000
2021-03-23 15:14,Ed Sheeran,Perfect,263400
2021-03-23 15:15,Tones And I,Dance Monkey,82560
2021-03-23 15:18,Lil Mosey,Blueberry Faygo,3160
2021-03-23 15:19,MOD SUN,Flames (feat. Avril Lavigne),6423
2021-03-23 15:19,YUNGBLUD,acting like that (feat. Machine Gun Kelly),7490
2021-03-23 15:19,Koji Kondo,Super Mario Galaxy: Gusty Garden Galaxy,22917
2021-03-23 15:20,SHAED,Trampoline - Jauz Remix,76982
2021-03-23 15:21,SHAED,Trampoline - Jauz Remix,2032
2021-03-23 15:21,SHAED,Trampoline - Jauz Remix,16661
2021-03-23 15:21,Bear Grillz,Blast Like,0
2021-03-23 15:21,Bear Grillz,Blast Like,2543
2021-03-23 15:21,Bear Grillz,Blast Like,12624
2021-03-23 15:22,Rezz,Sacrificial,61329
2021-03-25 07:25,ERNEST,Cheers,14080
2021-03-25 07:25,Masked Wolf,Astronaut In The Ocean,41791
2021-03-26 15:55,Data + Love,Data + Love - Coming Soon,131962
2021-03-26 16:01,Data + Love,Data + Love - Will Strouse,385287
2021-04-01 11:57,The Weeknd,Save Your Tears,215626
2021-04-01 11:58,Travis Scott,Goosebumps - Remix,24053
2021-04-01 11:58,Charlie Houston,Things,37181
2021-04-01 11:59,Senhit,Adrenalina,9838
2021-04-01 12:00,Harry Styles,Watermelon Sugar,84806
2021-04-01 12:00,The Weeknd,Blinding Lights,11900
2021-04-02 16:47,Jethro Sheeran,"Soy Una Estrella (feat. Ed Sheeran,Contractor,Jah Fabio,Cashan & Alonestar)",200437
2021-04-02 16:49,Ozuna,Envidioso,75150
2021-04-02 16:54,Surf Mesa,Carried Away (Love To Love) (with Madison Beer) [Tchami Remix],276100
2021-04-02 16:56,Lil Nas X,MONTERO (Call Me By Your Name),137875
2021-04-02 16:59,Emilee,How It Goes,139115
2021-04-02 17:02,Amber Van Day,See You In Tears,155626
2021-04-02 17:04,Imanbek,Goodbye - Rasster Remix,149783
2021-04-02 17:09,Olivia Rodrigo,deja vu,215507
2021-04-02 17:10,Zoe Wees,Girls Like Us - MUNA Remix,62442
2021-04-02 17:13,Emily Burns,Is It Just Me? (feat. JP Cooper) - Askjell Remix,210710
2021-04-02 17:16,Olivia Holt,love on you.,151449
2021-04-02 17:19,Scarlets Blade,did we fall in love too soon?,180923
2021-04-02 17:22,1990nowhere,Kubrick,218644
2021-04-02 17:25,Au/Ra,Dead Girl! (Shake My Head),156658
2021-04-02 17:33,Au/Ra,Dead Girl! (Shake My Head),2450
2021-04-03 12:58,The Weeknd,Blinding Lights,3727
2021-04-03 12:59,Becky G,Shower,25450
2021-04-03 13:00,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),54170
2021-04-03 13:02,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),123306
2021-04-03 13:03,The Weeknd,Save Your Tears,44998
2021-04-04 08:47,RAYE,Regardless - Acoustic,224053
2021-04-04 08:48,Fedd the God,Yea Yup,64606
2021-04-04 08:52,Matth3w,Sunny day,204671
2021-04-04 08:55,Reik,A Un Paso De La Luna - Remix,194262
2021-04-04 08:56,Emily Burns,Is It Just Me? (feat. JP Cooper) - Askjell Remix,60000
2021-04-04 09:01,Emily Burns,Is It Just Me? (feat. JP Cooper) - Askjell Remix,119880
2021-04-04 09:03,benny blanco,Unlearn (with Gracie Abrams),154808
2021-04-04 09:06,Bad Gyal,Judas,145973
2021-04-04 09:09,LunchMoney Lewis,Ocean (feat. Meghan Trainor),180201
2021-04-04 09:10,LunchMoney Lewis,Ocean (feat. Meghan Trainor),17101
2021-04-04 09:11,Kaela,Spiral - Remix,60031
2021-04-04 09:15,Kaela,Spiral - Remix,212945
2021-04-04 09:18,Ventino,Esta Vez,163599
2021-04-04 09:20,guardin,altitude,129780
2021-04-04 09:23,Dave Audé,You Only Talk in Hashtag - Dave Audé Remix,191040
2021-04-04 09:27,The Knocks,R U HIGH (feat. Mallrat),239456
2021-04-04 09:30,SHAED,Part Time Psycho (with Two Feet),154493
2021-04-04 09:33,Iyaz,Only You,229484
2021-04-04 09:36,Mike Posner,Momma Always Told Me (feat. Stanaj & Yung Bae) - Matoma Funk Remix,180000
2021-04-04 09:39,bülow,First Place,153545
2021-04-04 09:43,Madame Monsieur,Cœurs abîmés,248996
2021-04-04 09:44,Zoe Wees,Girls Like Us - MUNA Remix,50348
2021-04-04 09:47,Louis The Child,Sleep // Wake,50326
2021-04-04 09:47,Zaytoven,Nervous (Calibur Remix),0
2021-04-04 09:47,19&YOU,PART OF YOU (with Carlie Hanson),295
2021-04-04 09:47,Hey Violet,Friends Like This,170056
2021-04-04 09:48,Lil Gotit,Toosie,2337
2021-04-04 09:48,Lil Gotit,Toosie,2929
2021-04-04 09:48,19&YOU,PART OF YOU (with Carlie Hanson),10524
2021-04-04 09:51,Lil Gotit,Toosie,13891
2021-04-04 09:51,19&YOU,PART OF YOU (with Carlie Hanson),188000
2021-04-04 09:51,The Script,For the First Time - Acoustic,18259
2021-04-04 09:55,Tracy Lawrence,Lonely 101,209433
2021-04-04 09:59,Triston Marez,Where the Neon Lies (with Ronnie Dunn),242360
2021-04-04 10:03,Kelsea Ballerini,half of my hometown (feat. Kenny Chesney),231832
2021-04-04 10:06,Sam Grow,This Town,169395
2021-04-04 10:09,Rodney Atkins,A Little Good News,202096
2021-04-04 10:12,Devin Dawson,Whatever Forever Is,217891
2021-04-04 10:15,Drew Green,Hooch,144997
2021-04-04 10:17,Ingrid Andress,Lady Like,120020
2021-04-05 15:40,Bruno Mars,Leave The Door Open,197099
2021-04-05 15:44,The Weeknd,Save Your Tears,215626
2021-04-05 15:46,Ava Max,My Head & My Heart,174760
2021-04-05 15:50,Demi Lovato,Dancing With The Devil,243992
2021-04-05 15:55,James Arthur,Medicine,208906
2021-04-05 15:58,Justin Bieber,As I Am (feat. Khalid),174406
2021-04-05 16:00,Bebe Rexha,Sacrifice,160871
2021-04-05 16:04,Sia,Floating Through Space,177800
2021-04-05 16:06,P!nk,Cover Me In Sunshine,141050
2021-04-05 16:09,Alan Walker,Fake A Smile,168118
2021-04-05 16:12,Duncan Laurence,Arcade,185146
2021-04-05 16:16,Jason Derulo,Lifestyle (feat. Adam Levine),153865
2021-04-05 16:18,HVME,Goosebumps,163208
2021-04-05 16:21,Dua Lipa,We're Good,165506
2021-04-05 16:25,Nelly,Lil Bit,195962
2021-04-05 16:29,Los Legendarios,Fiel,261666
2021-04-05 16:32,JESSIA,I'm not Pretty,118400
2021-04-05 16:35,Selena Gomez,Dámelo To’ (feat. Myke Towers),184134
2021-04-05 16:37,Justin Bieber,Hold On,170813
2021-04-05 16:41,KAROL G,EL MAKINON,209160
2021-04-05 16:43,Nathan Evans,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,116750
2021-04-05 16:46,Major Lazer,Titans (feat. Sia & Labrinth),199168
2021-04-05 16:50,Zoe Wees,Girls Like Us,189000
2021-04-05 16:53,G-Eazy,Provide (feat. Chris Brown & Mark Morrison),186349
2021-04-05 16:56,Alesso,Leave A Little Love,187029
2021-04-05 17:19,AJR,Bang!,148898
2021-04-09 13:13,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),34215
2021-04-09 13:13,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),0
2021-04-09 13:13,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),11235
2021-04-09 13:14,Masked Wolf,Astronaut In The Ocean,50732
2021-04-09 13:16,The Weeknd,Save Your Tears,73494
2021-04-09 13:16,J Balvin,Otra Noche Sin Ti,42851
2021-04-09 13:19,Los Legendarios,Fiel,154832
2021-04-09 13:21,Justin Bieber,Hold On,12765
2021-04-09 13:21,Harry Styles,Watermelon Sugar,14611
